kenapa si kalau mo isi kuota krn habis dari smlm buka aplikasi pakai wifi gk bisa apa emang lg ganggu tcodanzunepx	negative
buat zoom kenapa tak bisa yes	negative
dari hari yang tiap hujan petir selalu turun mulu sinyal dan ga bisa internetan sama sekali selalu pakai tetring tetangga terus kenaoa ya yangguan mulu	negative
lagi asik download eh sinyal by u mendaduck lot horror banget ga sih	negative
gadapet rhr jadi ga beli apa apa	negative
halo kok di android byu gabisa login via nomor ya	negative
jaring iku lhoooo	negative
bikin emosi kan	negative
nindyyyyyy ini sinyal byu kok jelek ya padahal sudah set g mana bar penuh semua tapi main game malah tcotibhcyal	neutral
min mau nanya dong kalau kita beli paket unlimited mb yang rb kali apakah cepat akan lipat jadi mbps serius nanya	neutral
ada nih min jadi waktu main pubg ni min baru banget mau ngerush eh tiba tiba ping drop	negative
masih begitu tidak bang saya sampai sekarang masih tidak bisa buka	negative
cok koe saiki lot banget su	negative
ko aku pas ulang tahun ga dapet ini sih min	neutral
appan g ga terlalu harap buat w yg cuma idup di desa g aja bom sampai sini kog	negative
kalo saya make yg unlimited kadang kalo ga ada duit beli yg gb siii tapi kalo yg gb paling habis dlm minggu	neutral
hallo min ini sinyal g kenapa nih waduh saya lagi streaming tiba tiba no connections bagaimana padahal saya langgan paket unlimited ini	negative
tapi repot banget anjir tadi make hp temen dulu buat isi kuota	negative
kuota internet dong	neutral
udahhh bejo ne ni dah bs mas step kudu connect reconnect wifi trs	negative
ya baru tau sekarang unlimited bisa tetheringan uaa	positive
baik ini dulu lah era digital masak restart hp mau cek kuota tcoggvdfyxd	negative
hp masih mahal	neutral
netflix di blok aku buka pakai telkomsel bisa tuh	negative
lagi ganggu aku buat streaming kok gabisa	negative
thanks byu berkat paket unlimited byu saya untuk bulan gk takut lagi buat nonton youtube	positive
udahhh ini eror gr gr update app gamau masuk igil kesel banget asli	negative
kenapasih gabisa loading sama sekali lagi baik apa gimana	negative
kenape nih gabisa buka netflix sahabat	negative
maklum sesuai moto byu semua mau	negative
punya ku juga loh min tcovhhaenflk	negative
min kenapa ga bisa masuk aplikasi siih dari semalem	negative
dari tadi mau aktifin sim card tidak bisa gimana ini tcoqvsbdlitr	negative
kenapa sinyal mu timbul tenggelam deh dari tadi siang	negative
ya masa vpn terus	negative
baik banget dah hueeee tau aja lagi butuh jugaa makasii banyak banyak yaaaa tcodpyaohvz	positive
buka tiktok lancar tapi buka netflix	negative
min saya beli pulsa lewat aplikasi tadi siang sudah di transfer tapi belum masuk	negative
hari ini habis beli yang mbps hari skrg tiba gabisa nyambung internet duhhh	negative
di pas anniversary kasih kuota	negative
hahahha adminnya gabut yaaaaa	neutral
baik si responnya cepet	positive
smaa bgttt saya main game kalah mulu grgr tbtb jaring lot	negative
misi min cara ngecek nomor masih aktif atau tidak gimana ya	neutral
lagi download terus kuota abis tidak nyadar jadi nyedot pulsa untung by u tidak gitu ya jadi tidak perlu was was	negative
tri aja sudah	negative
nyata ada temennya gbsa juga	negative
yaps provider ini nama semua harga paket murce banget tcolpqfiljmj	positive
sinyal dong baik tiap buka aplikasi buat ngecek kuota dll ga bisa mulu padahal selalu pakai yg paling mahal k bulan buka aplikasi something went wrong mulu tiba sinyal ga ada tiap komplen suruh nyatet tgl waktu trouble dll	negative
pakai kartu belah	negative
mint kok kuota disney hotstar ku ga bisa kepake ya di aplikasi disney loading mulu tapi cek kuota di byu masih gb	negative
saya sedang proses pindah apakah bisa guna alamat yang lama	neutral
awas aja yee kalo lama terus sampai hari gabisa buat internetan	negative
knp y bayu pas awal bagus tapi lama lama jleg	negative
punya kamu masih eror kah wa nya skrg	negative
naikin speed unlimited gk banyak banyak yg kayak kemarin aja mbps	neutral
apalagi kalo ujan buset asa tinggal di hutan	negative
kok paket rb	neutral
aku beli sim rb udh dapet kuota gb makasih	positive
min kok unlimited	neutral
podcast yg bahas aplikasi busuk dan cs yg bisa cuman sok asik tapi tidak kasih solusi ada tidak ya	negative
friendster itu lupa lagi bentuk nya seperti apa dulu	neutral
sinyal jelek banget demi allah kesel aing	negative
makasih perhati banget cieee tcoqdvxstep	positive
tidak mau nyediain topping mola tv nih	neutral
apa lagi maintenance ya	negative
bagus lah ada variasi unlimited mbps tambah lagi variasi unlimitednya	positive
jangan suruh saya restart hp	negative
unlimited tapi kualitas speed byu akhir ini turun nih	negative
kenapa sinyal timbul tenggelammmmm	negative
kuota disney kok gabisa dipake ya padahal kuota utama sudah abis	neutral
percuma byu g bagus buat game online lag	negative
yg ribu	neutral
min kok di camat maleber kuningan jelek sinyal nya	negative
jaring byu lebih jelek dari si tiga	negative
gila sekali anda saya aja gb bisa minggu itu juga cuma rb pakai im	negative
min tadi sinyal by u ilang mana	negative
min knapa tiba tiba kartu by u saya hilang signal eror sudah jambegini terus padahal kartu kawan saya aman saja di area yg sama	negative
apa pat gua masih kek kontol ga disempakin ga jelas benar telkomsel ini kontol pepek jembut	negative
ini gimana sih makin lama makin ruwet	negative
tanya min apakah kartu by u bisa volte kaya simpati ashalo	neutral
baik ketika tanggal tua serang tcoolmvpeabl	positive
min kenapa dari kemaren seperti ini kalau bukak aplikasi tcoqifuxphlw	negative
makasih dapet kuota gratis tcopjszfqgu	positive
kenapa dari kemarin apps saya kek gin mulu ya tcornhokyi	negative
jaring g kalau maksimal juga mantap lagi g tapi kalau enggak rela buat korbanin kuota demi rasa speed g kes sayang	neutral
apakah byu lagi ganggu	negative
makasih kado tcomolzcisw	positive
lihat min ya walaupun sekarang udh tidak bisa main ml krn klau login selalu tidak kuat jaring nya	negative
ini kenapa eror terus sih pas mau masuk aplikasi	negative
harga paket murah banget	positive
akhir ini koq koneksu g bisa buat akses beberapa web ky pinterest spotfy dll y apa memang lg masalah y	negative
baik banget	positive
kenapa tiap buat aplikasi sering gin min sering banget lhoo ini	negative
nasib pas lagi tegang tawur tiba hubung kembali pas hubung tau dah tewas	negative
unlimited naik speed	neutral
tpi lot	negative
paket by u gb hari tidak bisa buat buka instagram	negative
tau ga sinyal lu buat game ampas banget	negative
kenapa aplikasi susah buka	negative
tau ndiri lah csnya bot	negative
paket thr spesial kurma gb murmer nya knp malah dihilangin sih	neutral
biasa bulan bisa gb lebih buat streaming anime sama download file	neutral
harus aku beli ipon supaya bisa g	neutral
lau juga problem	negative
dear admin hari ini sinyal nya ganggu kaum ldr untuk lepas kangen buaaanget	negative
aku kemarin tgl ultah tapi tidak dapet apa	negative
plis banget lagi kelas sampai harus ngungsi ke musholla biar dapet wifi tcojdxdjzem	negative
itu teknisi ngapain kok mlah ngecek dri luar kocak dh tpi sayang banget itu lngsng co angus dong sisa	negative
netflix disney mining trading steam online games udh ituuu aja circle hari gb saya	neutral
bang kok dari pagi ngada sinyal bang	negative
kalo ngga pakai vpn wifi ngga bisa buka	negative
kenapa hari ini jaring ganggu mulu di bandung min kadang malah tidak ada sinyal sama sekali	negative
ada yang pakai paket game by u buat game sama aja apa lebih bagus sih	neutral
ih ada bonus kece amat	positive
lumayan gocap dpt gb tcopabwmyuy	positive
cuma yang perhati	positive
lemott banget cuk	negative
gb ribu mewnghilang dari app mana	neutral
halooo min kok apknya tiap buka keluar terus yaaa	negative
yes kali yg mbps pas msh kenceng	positive
aplikasi by u gimana ini belum bisa masih crash mulu	negative
sinyal knpa jelek terus tolong aku lg sedih malah jd tambah sedih	negative
ko ane gadapet kuota ulang tahun ya min tcoojsvtzkcp	neutral
maaf jbjb mba wa saya juga gabisa mba	negative
cek dm min sinyal ngilang	negative
plis jaring benerin min download gb cepat cuman gin kuota masih gb tapi semua kek gk guna tcoaksplf	negative
agak maksa ya byun	negative
harus ganti kartu juga tidak min	neutral
deri kemarin tanya sudah di jawab trs di suruh kirim video pas masuk aplikasi kak tapi masih belum ada ubah trs aku tanya lagi tapi jawab juga itu mulu kesel ih padahal dulu ngga gin lo huhuhu	negative
apa karena ini min internet jadi lelet	negative
tidak ah jaring labil	negative
emang sinyal gin terus kah sudah hampir bulan gada ubah	negative
aku waktu itu ultah tidak dpt ya hadiah dari by u	negative
ini ganti unlimited	neutral
ngabuburit sama sinyal yang eror	negative
sering banget beberapa aplikasi susah buka dan harus restart hp dulu kenapa ya min mohon baik	negative
kenapa byu gabisa buka netflix	negative
kenapa jaring ga bisa untuk dengerin lagu di spotify	negative
kok jam gin belum sampai indomaret padahal sudah tgl kenapa min tcolzfqv	negative
jaring g nya kok lemah yah	negative
masih setia sama byu aman jaya sudah mbps	positive
min barusan uda x coba tapi gagal terus pas buat akun gimana ya	negative
ko aku ga di kasih	neutral
bisa tidak yang gb nya masa aktif bulan tcolxjlfpdz	neutral
topping ignya ko gbs dipake ninnn	negative
dear admin jaring di kelapa dua depok jelek masa	negative
ribet banget registrasi	negative
yang k gb buat hari	neutral
sudah hari ke loh ini masih g ada progress	negative
tapi tetep aja ya lelet sama konek ke server host apa makin lelet tapi noren parah s tcozgqyrjokg	negative
min kok yang gb ribu ilang	negative
iya ini dari pagi mau beli paket malah ga bisa buka mana gabisa pakai	negative
dengan jawab yg tetap standard tcoqxxpiqyga	negative
app knp sering ga bs di buka	negative
apakah paket g akan tetep mahal dan buat apa g kalau pket cuma max mbps	neutral
niat jadi provider ga sehh	negative
by u ilang sinyal ga ada kuota lagi selain ini tolongggg tcorksysrvfd	negative
jangan pakai jaring by u tips nya	negative
ini kenapa nonton youtube bukan kuota topping youtube yang habis min tcolxvcjvhrh	negative
gabisa nonton	negative
akuuuuu sedi banget tapi sekarang ga ada paket data yang jam ribu huhu padahal itu ngebantu banget	negative
padahal mau ranked	negative
pakai dong soal paket murah	positive
min mau tanya apa benar masa aktif kartu by u semur hidup asal dpat sinyal internet	neutral
saya ya ngikutin cara apn dari byu doang dah lancar bet kalo yg pure telkom tcovxrriyy	positive
aigoo apa tuh min jangan bikin jantung tali yak	neutral
ada nih gin terus dari tadi padahal ada sisa kuota bisa buat youtube browserchat tapi buat spotify pinterestgame kok tidak bisaaaaa tcodopiatckvm	negative
beli kuota alhasil g kpake sama sekali	negative
sudah tidak ada min jangan prank	neutral
tapi agak lelet sih di daerah kaltim tolong dong min tingkat lagi ya min jangkau cepat speed yg d tcoogpvxizav	negative
gmn nih drtd jaring h trs	negative
ini aplikasi apa gmna ya	negative
kenapa aku masih ada yg sms ga jelas tcolnxsrxotr	negative
tethering pala lu kotak lot cok	negative
beda emang kalo yg ini	negative
min tolong dong kualitas sinyal nya bagusin lagi saya beli toping viu anjrit gabisa trs dipake nonton percuma dong sinyal juga jelek banget sial	negative
ya allah samaaaa derita ip sama sekali ga bisa buka ni app udh mau hari	negative
sama nih saya juga ga bisa login padahal kuota sudah kepake sampai sekarang tcoggeboqhj	negative
min kartu saya ga ada sinyal sama sekali kenapa ya tcosmhumcjjg	negative
kok skrg sering gin ya applikasinya tiap mau ngecek kuota	negative
markcity kan min	neutral
jaring sekarang kok burik kali min	negative
knpa aplikasi saya tidak bisa di buka padahal internet lancar	negative
adain promo rb gb dong	neutral
masih undermaintenance ya dari semalem mau streaming susah banget	negative
dari pagi smpe sekarang jadi salah terus loh min kesel banget dah	negative
mending kalo ngirim chat mas ini buka aplikasi byu aja gabisa harus airplane mode dulu da tcoggbglysxr	negative
gimana ini saya sudah lanjur beli paket masa speed internet cuma gin	negative
gimana mau isi kuota kalo kaya gin terus tcowgczxrcsy	negative
ini baru rencana mau pesan nomor sama paket by u blom pke tapi app nya force close terus jadi belum bisa pe tcoollurdy	negative
jadiin paket permanen sabi kali	neutral
mon maap min serius mau nanya kan hubung di tempat kerja rumah udh pakai wifi jadi j tcozxamovr	neutral
ajg	negative
kaget banget tiba ada notif happy anniversary padahal yg asli masih september well then	positive
cara ngumpulinnya gimana ya min	neutral
min jaring saya dari kemarin ga bagus kenapa ya suka ilang koneksi padahal baru panjang paket intern tconihrzcgn	negative
bisa di pakai tidak buat aplikasi maxstream telkomsel min	neutral
jangan suka tiba tiba mati sendiri jaring dong bikin orang kesel aja	negative
ip ku ikut menang juga sampai sekarang masih ga bisa buka appnya	negative
baik dulu aplikasi mau beli kuota aja susah mnta ampun	negative
diucapin kasih kado sama temen	positive
iya nih saya nanya dri kemarin ga di jawab	negative
gk cuman jakarta ini sukabumi yg biasa sampai mb s kalo download sekarang kb s pun nggk parah emang	negative
jika sudah namun masih kendala	negative
anjrit gaada foto yg lain min yg cakep gitu	neutral
ngapanii jangan ngasi sinyal	neutral
sinyal full tapi kok lot banget ya	negative
kak saya mau ngaktifin nomer saya lagi kira kira bisa enggakk	neutral
min apknya lagi down ya	negative
kok g bs pke zoom	negative
ga bisa dapat sms otp dari by u	negative
ini sinyal nya kok ilang ya padahal sudah beli paket data nih	negative
potong data nya ga min kalo nonton	neutral
ni emang suka ngasih kejut deh	positive
min paket ini masa laku hari tcoaqwzzdsoos	neutral
kenapa sih dari kmren mau login aja susah banget	negative
apakah by u nanti stabil buat game	neutral
sama banget kadang buka twitter juga harus pakai vpn	negative
kak ini knp sinyal by u tiba ilang	negative
untuk speedtest aja tidak kuat min	negative
min ku beli pulsa via linkaja kok blum masuk min untuk keteranngan di dm	negative
tidak ada di daftar nih	negative
aplikasi saya tidak bisa buka info nomor telfon dan email sudah saya kirim di dm tolong di cek	negative
sinyal tlonglah toddd	negative
giga buat bulan murah tuh	positive
by u benerin sambung internet mu dong masa connect netflix spotify pinterest kudu banget di g	negative
kampret puguh beh	negative
malah naik td mow beli gb hari batal karna pulsa kurang ribu yaudah make belah lg manyan rb bulan	negative
buat ml pingnya aman ga nin	neutral
tapi ngiklan nya bisa buat tethering itu loh yg bikin kesel buat dipake sendiri aja sudah lot gimana buat hotspot	negative
sim card terang alamat tidak lengkap	negative
lama tahun mas aja lot	negative
sudah disett ini itu ttp aja sinyal jelek semua guna tsel ngerasain yg sama min	negative
tidak ada kuota	negative
kenapa netflix di blok min sudah standart loo harga paket data mu sekarang	negative
thr kuota nya mana nih min	neutral
fantasy w ubeg kgak nemu eh nyata nyata hapus xoxo	neutral
harus ada wifi soal kalo pakai by u lag parah	negative
ngga nyoba	neutral
coba di tingkat dan di stabil lagi jaring jgn bikin eneg	negative
min ini kenapa ya abis update gamau buka	negative
makasih sudah tahun loh kita ciee tcosaizhqxfn	positive
by u kenapasikk mau beli paket malah gin tolong dong min tcoqczvpjzmc	negative
makin sih makin parah dah	negative
wish lu baca sono dm komplain user itu wish orang hadap lu min	negative
kok lelet	negative
sama ih kemaren mau zoom pakai by u gabisa samsek blokir apa gimana	negative
sinyal ilaangg	negative
line wa dan aplikasi buat chat dijadiin aja jadi paket kek topping ggwp	neutral
aplikasi ga bisa di buka	negative
min promonya tiap hari apa aja min	neutral
ga bosa login ke app by u	negative
lu yang cek dm gua sudah gua kasih tau semua itu lu malah nyuruh saya isi survey nindy care apa itu sakit hati saya	negative
ada yg sama ga kalo jaring nya tiap malam lot apalagi kalo kasih ujan dikit jaring g rada parah	negative
tau anjir nyusahin banget saya dari kmrn jumat gabisa skrg kuota saya abis gabisa isi gabisa maketin	negative
lohh min	neutral
btw belum itu harga rb tapi cuma mbps sudah makin murah sekarang	positive
pakai by u ping pubg merah euy sampai ms	negative
kak cek dm ya aku sudah berapa hari no service di hp	negative
sinyal by u paling stabil	positive
harus ganti hp lagi	neutral
lot banget lama	negative
min bisa ngga ya telah beli disney lewat byu dan nontonnya pakai wifi	neutral
pakst gua yg rb gb mana	neutral
min kindly check ur connection buat yutub lancar sejahtera tpi gilir dipake maen dan download sering suka putus thank you	negative
akhir akhir ini tiap buka app selalu loading bahkan pernah tidur bangun masih sama kira kira kenapa ya mungkin guna yg lain alami juga tcofwajozhw	negative
btww bagusin dulu mint kualitas sinyal	negative
kak beneran jangan kaya dinegri wakanda yah warga net dibohongin mulu abis beli ga sesuai dengan realita	negative
	
min aplikasi by u saya gabisa di buka	negative
buka appsnya kenapa something went wrong mulu ya	negative
kenapa mulai kecewa sik sinyal rumah sendiri yg biasa penuh kenceng skrg cm bar dan speednya ancur banget kalo keluar rumah baru lancar udh ngadu ke cs solusi ga ada yg works tolonglaaaaaaa	negative
pagi min hari ini aku beli pulsa di m banking udh hasil tapi ga masuk masuk	negative
kompak sekali nihhhh pada ilang koneksi internetnya gimana nih	negative
wah gila telkom apa kalo bole tau bang	positive
telah tengah tahun minta terus diadain lagi paket mbps k	neutral
males banget sudah ngadu di ig trus cek bilang gaada kuota tcotmbcmhrs	negative
loh kuota baru	neutral
min sedia toping molatv juga dong mau euro nih	neutral
eungap anjir make telkomsel	negative
yuk by u bisa yuk kalo pelihara sistem jangan bikin down sinyal kan kartu milenial	negative
buka app aja bgitu terus pantes koneksi ga stabil tcohakcgdsedb	negative
aplikasi saya tidak bisa buka info nomor telfon dan email sudah saya kirim di dm tolong di cek	negative
rekor lama kamu hilang sinyal berapa jam	negative
koneksi kenapa tiap malm	negative
aplikasi saya tidak bisa buka info nomor telfon dan email sudah saya kirim di dm tolong di cek	negative
gimana ni kok mati semua	negative
lag banget anjir by u sekarang	negative
ko sinyal nya tiba ilang ya ada apa ya sy g bisa kerja ni kl g da sinyal tcoqefqknesjv	negative
saya pakai nya sih rada aneh emang	negative
ini kenapa buka app nya error ya ke close mulu	negative
cek dem plis urgent beli paket gmasuk tapi uang udh potong	negative
segitu nyebelinnya by u makin lama kualitas internetnya makin buruk tcodhfklebgjb	negative
halo min ini apk nya error ya dari tadi kok bisa buka sudah uninstall juga masih aja g bisa	negative
min apakah gratis nelp hanya bisa pakai ke sama by u aja atau bisa ke nomor telkomsel	neutral
kayak salah akun	neutral
kenapa app byu ga bisa buka ga bisa cek sisa kuota dll tcovkbpuvk	negative
gb minggu mana minnnn adain lagi donggg	neutral
aplikasi sama sekali gbs buka gimana si	negative
min cek dm ya dari tadi ko ngga ada sinyal sama sekali ya kartu by u saya	negative
lagi kenapa tolong sinyal h dri kmarin	negative
cape sama kamu	negative
kenapa paket by u unlimited ku gabisa buat netflix game sama apk lain	negative
boro boro g daerah ngepoll g	negative
mau beli paket gabisa bisa	negative
ih benar terus aku sampai pernah lanjut ke aju keluh masalah gitu bene tcojhmwvlqy	negative
min byu lagi lot kah ini jaring saya ilang ilang mulu min	negative
byu ny lg mt kah buka apk ny kok troble trus	negative
saya ga bisa aktivasi perdana by u	negative
siang bisa bantu k kartu yang aku pakai gk bisa konek internetnya	negative
min sinyal by u rumah e terus dari lebaran sampai saat ini kenapa ya	negative
nyanyi lewat playlist lagu di b yu	positive
by u knapaa gabisa buka zoomm not connect mulu w mau uts nii	negative
min apa aplikasi by u sedang ganggu ya saya mau buka aplikasi by u ngga bisa terus	negative
yess sama dan sdh bulan tidak ada baik bnyk yg komplain hal yg sama di play store	negative
min kok kuota kemendikbud saya ga bisa dipake buat whatsapp padahal sinyal g	negative
	
min knp kartu telkomsel biasa ga bisa diconvert by u	negative
sudah tahun bulan hari tidak dapet hadiah lagi tcolsivegoxgx	neutral
min kalo kartu byu ilang bisa di urus ga ya	neutral
di aku aman aja sih tapi pakai paket kuota kalo unlimited baru ngelag	positive
kenapa deh lot banget	negative
lebaran sinyal makin burik	negative
disney tunggu netflix dan hbo ya	neutral
kok tiba paket kemdikbudnya gabisa pakai buat whatsapp piye	negative
sinyal aplikasi cs nya semuanyaaa sama sama bikin puyenggg	negative
aku search di twt banyak yg gabisa kak ak udh hampir minggu gabisa pas pakai tsel bisa	negative
bom kelar masalah dah iyain aja	negative
siang saya beli paket gb nila rb kok blm aktif juga dari smlm	negative
kenapa kalau mau buka aplikasi selalu seperti ini ya mohon bantu tcosymbycdpau	negative
min paket unlimited kalau dipake zoom knp ga bisa	negative
aplikasi kenapa dah salah trs gapernah bisa di buka	negative
woooh pantesan kirain nmr w doang nyata lg trouble yak	negative
min ini kok sinyal sos yaa tolong segera lancar	negative
main bareng klan gua min	negative
tauuu bye aja deh kalau gin trs skiiip mending ganti provider lain	negative
jam malam down terus cepat nya	negative
app went wrong tiap buka kenapa	negative
apn apa euy biar tidak lot	negative
by u kenapa dari kemarin not connected sih	negative
lot banget ga sih	negative
aku emang kayak gitu yu agak lelet telkomsel dkk cara kalo sudah lelet ubah dari g ke h aja	negative
bebas internetan gratis lah	positive
kalo sinyal byu lagi tidak baik baik saja	negative
kurang bagus contoh seperti ini kadang ubah dari g tiba tiba ubah jadi g dan g khus tcosaotoxyeu	negative
min aplikasi byu kenapa gabisa di pakai	negative
maen ml ping nya jumping jumping	negative
mau ngumpulin orang orang yang kecewa pakai ah	negative
kok ga bisa beli pulsa tolong banget ini mah kuota saya tinggal mb	negative
kalo mampir sekali kasih aku kuota gratis dong min	neutral
g nya yg di daerah pinggir	negative
heyy jaring antum masalah hey muhasabah diri antum	negative
ini sudah menit gin terus tcodefodkke	negative
mau buka aplikasi kok ga bisa ya sudah clear cache juga ga bisa	negative
telkomsel lagi ganggu sinyal ya	negative
sudah hari bgini terus knp ya tcobnqodvgspr	negative
main bareng couple seru soal bisa tempat tinggal	negative
boleh tahu by u ada paket unlimited tanpa batas fup	neutral
eh kok tau banget sih akhir bulan gin kuota sekarat terharuuu banget gb juga alhamdulillaah makasih nindyyyyy tcoulgljodnwe	positive
iya benar bgtt saya brp x mati grgr tbtb pingnya ratus	negative
capek juga heyy	negative
aplikasi by u kenapa sih kemarin sudah relain uninstal instal lagi	negative
hai min kalo saya sedang pakai paket data lalu beli paket baru apakah paket yang sedang pakai hangus	neutral
yg bikin aman jaya alias unlimited	positive
tolong dong aku gabisa sama sekali nihhh bahkan pencet registrasi aja gabisa pdahal manual dan udh matiin wifi tadi semper bisa terus kata nomor nik gbs ato apaaagt	negative
luar brand brand sebut ada kah	neutral
kenapa ya topping ggwp ku kok gabisa d pakai pdlhal masih hari beli	negative
sinyal byu yg bagus cuma unlimited doang ya min kalo pakai yg unlimited lancar jaya gilir pakai topping data biasa kadang trouble	negative
saat byu ngasih kuota gratis atau unlimited mbps hari ribu	positive
keren banget dah	positive
ga bisa aktivasi gimana nih tcoumrytrakaq	neutral
sudah hampir minggu kuota internet sy tidak pakai krn jaring telkomsel yg kata sdg maintanance tgl juni paket akhir dengan kuota yg msh sgt banyak tidak ada kah kompensasi dari by u mohon tanggap tcoqnglvxv	negative
makasih buat kado tcoaspbvitq	positive
kak jangan kseringan ubah paket yang kamu tawarin gezz dari yang awal ribu minggu trus skarang jadi tcojbdgfani	negative
aplikasi by u kok ga bisa buka	negative
sayang bet hp nya gk dukung g	neutral
yang make sabar dulu	negative
yahh barusan beli yg unlimited bulan	neutral
min kok no service ya kenapa nih	negative
ku kira cuma aku yang boros banget tcoflzkfbxwt	negative
lumayan buat voucher wish biar dapet ps di aov	positive
min kok nomerku gabisa buat nonton netflix ya thanks	negative
provider abal	negative
nindy kena kakak adek zone sm telkomsel	neutral
byu jugaaakkk setia banget tidak khianat masalah pulsa	positive
sudah dari hari yg lalu loh belum bisa juga buka ni app	negative
appan g ga terlalu harap buat w yg cuma idup di desa	negative
tidak bisa ussd ya please buat reset pin digipos	neutral
aku dpt kuota dari nindy thank you ya tcovxduyohwrg	positive
apa saya pakai jaringanya buat maen aov tidak bisa buat login	negative
baru bulan lancar koneksi eh kambuh lagi rto baris bar mau rumah dibandaradikota dan seluruh surabaya bar signal ga pernah penuh sekali penuh di kota g speed cuman ga sampai mbps ditawarin sales nya ya saya ngomong apa ada koneksi payah	negative
mesti update ganti kartu biar bs g	neutral
lagi ganggu kah	negative
sinyal ngga bagus kayak dulu	negative
drtd zoom kuliah yg sedot kuota pribadi kl provider lain mah apps pilih dari kemendikbud ky zoom gmeet tcowlemrvqe	negative
hari rb gb	neutral
saya sampai ga di absen kuliah ka karna sinyal nya entah kmana	negative
nga mantan bau kambing skrg	negative
g di rumah saya di purwakarta aja masih tidak stabil kadang kalo hujan atau mati lampu sinyal hilang sama sekali	negative
bisa kasih promo ngga	neutral
byu sepi amat	negative
duh min sinyal hari ini h mulu sedih	negative
malam admin apakah jaring byu saat ini sedang ganggu	negative
krtu by u tuh kartu apa sih serius nanya	neutral
minta tolong baik sinyal di daerah mampang prapatan jaksel dong ini sudah jam benar benar blank tidak ada sinyal	negative
parah emg	negative
yg rb gb wuzzzz ga min	neutral
aplikasi lg ngecrash ya huhu mana kl mau isi kuota harus lewat aplikasi baik dong min sistemnyaa	negative
min kenapa jaring internet saya hilang padahal paket masih	negative
samaa ini kenapa min	negative
aman banget min buka apk nya aja something wrongggg buka spotify no internet connection hedeh	negative
yang gb k ko dihilangin min asli sedih banget	neutral
baik banget baru kemaren ngerayain anniv sekarang kasih kado lagi tau aja kalau lagi miskin kuota tcoeqbjxeud	positive
belum masuk di frekuensi band frekuensi uji coba	negative
free diamon mlbb cara claimnya gimana	neutral
by u sudah bisa g	neutral
kenapa apk sering trouble padahal perlu cek pulsa tcowvcffbrp	negative
aplikasi byu lagi error dari tadi ngga bisa buka	negative
jngn bilang nnti by u ngsh kuota grtis ke slruh nctzen buat stream atau n tconbqybfaoot	neutral
aku guna setia by u udh lama ka	positive
loh wkwkwk	neutral
gabisa buka google form mau emosi juga capek bgst tcohockjgt	negative
min aplikasi by u lagi ganggu ya sudah update ga bisa masuk terus ini	negative
hp saya masih g	neutral
makasih akhirnyaa dapet juga tcosmpwfvezx	positive
ga bisa buka aplikasi kenapa ya	negative
aku rada bingung sama semua nya kan harus lewat appnya nih	negative
unlimited rb per bulan karena dipake kerja youtube an netflix an	neutral
min jaring kok tiba tidak stabil	negative
aq pke unlimited yg sbulan min	neutral
moga baik dari kemarin sinyal jelek terus ganggu banget ga bisa fokus internetan	negative
ini kenapa minnn masa ngga ada jaring kok akhir ini suka ngga ada jaring gin si	negative
makasih sudah bantu atas masalah sim card yang hilang	positive
ini kenapa ya kok lot banget dari kemarin cepat downloadnya tidak sampai mbp min	negative
kalau ada kuota gratis sih boleh min	neutral
ketika top by u lewat ovo ngga keburu krn habis waktu saat buka app ovo	negative
jangan deh jangannn produk turun aja masih banyak masalah yakin bisa percaya sama datacenternya saya sudah pakai mungkin hampir semua produk digital turun dan sudah mulai hilang kepercay	negative
tidak usah thr thr an min	negative
min applikasi lagi eror ya	negative
kak min knp jaring internet sini jelek banget ya suka hilang hilang ganggu apa gmn ya	negative
akhir sampai juga dapet sim ejector juga thanks tcourfsmgjnm	positive
beli dulu alat gitu nu berapa itu harga alat nanti jaring darimana nu	neutral
sumpaaahhh iya banget jaring by u skrg ga kaya awal asli ih lot banget saya sampai bolak bal tcodvzorfdnl	negative
karena komplain provider alih profesi jadi dropsiper kraca keong	negative
min sim card saya ilang	neutral
sama ko aku jga ga dapet ya	neutral
halo mimin nindy apaa sedang ganggu yaaa kok apps nya tidak bisa buka tcocaewsms	negative
lagi butuh malah maintenance nih	negative
hari jaring lot banget dah	negative
sudah hari sejak kemarin tidak bisa hubung ke internet padahal sinyal full dan kuota masih banyak	negative
bikin bete yaa lama paling login di hp lain coba kaa siapatau bisa	negative
payah si tidak cuma sinyal yang undlap undlup	negative
apa cuma gua yang selalu begini kalo pakai asa kalo gua liat bang david sinyal always s tcodubjjdbzz	negative
sinyal kekl lont	negative
eh msa sih tiap buln sekali dpt kuota	neutral
yg gb tapi harga k	neutral
dah males	negative
mau nanya min apa benar kartu by u aktif lama lama kartu nya dapet sinyal walau g ada kuota	neutral
huhuhuhu by u kenapaa baikk bgtt sii thank you by u tcobmcrqt	positive
kartu byu aku kok skrg jadi lelet ya jaring nya kenapa dah	negative
lagi di kejar deadline upkoad animasi pakai by u sudah mau kelar dikit lagi jaring ilang bye	negative
iyakannn emang bikin emosiii	negative
dari tadi sore aplikasi nya tidak bisa di buka ngeblank putih gitu benerin min	negative
tolong fokus pada service customers	negative
benar sesuai slogan beli kuota gb d apps pakai metode bayar sudah tcocxubczt	positive
kok nggk bisa login ya tcovhmvtcffv	negative
